dregur	t r E: G Y r
dreif	t r ei: f
dreifa	t r ei: v a
dreifing	t r ei: v i N k
dreifingarstöð	t r ei: v i N k a r_0 s t 9 D
dreifingu	t r ei: v i N k Y
dreifir	t r ei: v I r
dreift	t r ei f t
dreki	t r E: c I
drekinn	t r E: c I n
drekk	t r E h k
drekka	t r E h k a
drekki	t r E h c I
drekkið	t r E h c I D
drekkja	t r E h c a
drekkt	t r E x t
drekkti	t r E x t I
drekktu	t r E x t Y
drekkum	t r E h k Y m
drekkur	t r E h k Y r
dreng	t r ei N k
drenghnokka	t r ei N k n_0 O h k a
drengi	t r ei J c I
drengina	t r ei J c I n a
drenginn	t r ei J c I n
drengir	t r ei J c I r
drengjakór	t r ei J c a k_h ou r
drengjanna	t r ei J c a n a
drengjasveit	t r ei J c a s v ei t
drengjunum	t r ei J c O n Y m
drengnum	t r ei N n Y m
drengs	t r ei N s
drengsins	t r ei N s I n s
drengskap	t r ei N k s k a p
drengsson	t r ei N s O n
drengur	t r ei N k Y r
drepa	t r E: p a
drepnir	t r E h p n I r
dreptu	t r E f t Y
dreyma	t r ei: m a
dreymandi	t r ei: m a n t I
dreymt	t r ei m_0 t
drifkraftur	t r I v k_h r a f t Y r
drift	t r I f t
drit	t r I: t
drjúgan	t r j u: G a n
drjúgt	t r j u x t
drjúgum	t r j u: G Y m
drjúgur	t r j u: G Y r
drolla	t r O l a
dropasteins	t r O: p a s t ei n s
dropi	t r O: p I
drottinn	t r O h t I n
drottna	t r O h t n a
drottning	t r O h t n i N k
drottningu	t r O h t n i N k Y
drottningunni	t r O h t n i N k Y n I
drukkin	t r Y h c I n
drukkinn	t r Y h c I n
drukkið	t r Y h c I D
drukkna	t r Y h k n a
drukknandi	t r Y h k n a n t I
drukknað	t r Y h k n a D
drukknaður	t r Y h k n a D Y r
drukknir	t r Y h k n I r
drukknun	t r Y h k n Y n
drukknuðu	t r Y h k n Y D Y
drullast	t r Y t l a s t
drullupirruð	t r Y t l Y p_h I r Y D
drullusokkur	t r Y t l Y s O h k Y r
drullusokkurinn	t r Y t l Y s O h k Y r I n
drungaleg	t r u N k a l E G
drungalegri	t r u N k a l E G r I
drungalegum	t r u N k a l E G Y m
drungi	t r u J c I
druslunni	t r Y s t l Y n I
drykk	t r I h k
drykkfelldur	t r I h k f E l t Y r
drykki	t r I h c I
drykkina	t r I h c I n a
drykkinn	t r I h c I n
drykkja	t r I h c a
drykkjan	t r I h c a n
drykkjar	t r I h c a r
drykkjarseðlinum	t r I h c a r_0 s E D l I n Y m
drykkjarstútar	t r I h c a r_0 s t u t a r
drykkjarvatn	t r I h c a r v a h t n_0
drykkju	t r I h c Y
drykkjubræðra	t r I h c Y p r ai D r a
drykkjufélaga	t r I h c Y f j E l a G a
drykkjum	t r I h c Y m
drykkjunni	t r I h c Y n I
drykkjuskap	t r I h c Y s k a p
drykknum	t r I h k n Y m
drykkur	t r I h k Y r
drykkurinn	t r I h k Y r I n
dráp	t r au: p
dráttarklárarnir	t r au h t a r_0 k_h l au r a r t n I r
dráttarpakka	t r au h t a r p a h k a
dráttarvexti	t r au h t a r v E k s t I
dráttarvél	t r au h t a r v j E l
dráttarvélina	t r au h t a r v j E l I n a
dráttur	t r au h t Y r
drífa	t r i: v a
drúpti	t r u f t I
drýgja	t r i: j a
dufgussonum	t Y f k Y s O n Y m
duft	t Y f t
dufthylki	t Y f t h I l_0 c I
duftið	t Y f t I D
dufttæki	t Y f t_h ai c I
duga	t Y: G a
dugað	t Y: G a D
duglegar	t Y G l E G a r
duglegir	t Y G l ei j I r
duglegt	t Y G l E x t
duglegur	t Y G l E G Y r
dul	t Y: l
dularfullt	t Y: l a r f Y l_0 t
dularfyllsta	t Y: l a r_0 f I l s t a
dulfræðilega	t Y l f r ai D I l E G a
dulspekikokkurinn	t Y l s p E c I k_h O h k Y r I n
dumbungur	t Y m p u N k Y r
dunkinn	t u J_0 c I n
dunkinum	t u J_0 c I n Y m
duus	t Y: s
dvalarstað	t v a: l a r_0 s t a D
dvelja	t v E l j a
dvergsmáum	t v E r k s m au Y m
dvergur	t v E r k Y r
dvína	t v i: n a
dvöl	t v 9: l
dyflinar	t I p l I n a r
dyggan	t I k a n
dyggilega	t I c I l E G a
dyggri	t I k r I
dyggur	t I k Y r
dyggð	t I G D
dyggðir	t I G D I r
dylgja	t I l c a
dylgjur	t I l c Y r
dylja	t I l j a
dynja	t I n j a
dynki	t i J_0 c I
dynkir	t i J_0 c I r
dyntóttur	t I n_0 t ou h t Y r
dynur	t I: n Y r
dyr	t I: r
dyrabjölluna	t I: r a p j 9 t l Y n a
dyrakarminum	t I: r a k_h a r m I n Y m
dyrapallinn	t I: r a p_h a t l I n
dytti	t I h t I
dá	t au:
dádýr	t au: t i r
dáinn	t au: I n
dáleiða	t au: l ei D a
dálitla	t au: l I h t l a
dálitlu	t au: l I h t l Y
dálitlum	t au: l I h t l Y m
dálkasentimetra	t au l_0 k a s E n_0 t I m E t r a
dálki	t au l_0 c I
dálkinn	t au l_0 c I n
dálknum	t au l_0 k n Y m
dálítilli	t au: l i t I t l I
dálítið	t au: l i t I D
dásamlegt	t au: s a m l E x t
dátarnir	t au: t a r t n I r
dægrastyttingu	t ai G r a s t I h t i N k Y
dægurbaráttunni	t ai: G Y r p a r au h t Y n I
dægurtónlist	t ai: G Y r_0 t_h ou n l I s t
dæla	t ai: l a
dæld	t ai l t
dæma	t ai: m a
dæmd	t ai m t
dæmdur	t ai m t Y r
dæmi	t ai: m I
dæmigert	t ai: m I c E r_0 t
dæmis	t ai: m I s
dæmt	t ai m_0 t
dætra	t ai: t r a
dætrum	t ai: t r Y m
dætur	t ai: t Y r
díoxíni	t i: O k s i n I
dís	t i: s
dísa	t i: s a
dívaninn	t i: v a n I n
dólgur	t ou l k Y r
dóm	t ou: m
dóma	t ou: m a
dómara	t ou: m a r a
dómaranefndar	t ou: m a r a n E m t a r
dómarar	t ou: m a r a r
dómari	t ou: m a r I
dómi	t ou: m I
dóminn	t ou: m I n
dómkirkjan	t ou m c_h I r_0 c a n
dómkirkju	t ou m c_h I r_0 c Y
dómkirkjuna	t ou m c_h I r_0 c Y n a
dómkirkjunnar	t ou m c_h I r_0 c Y n a r
dómkirkjunni	t ou m c_h I r_0 c Y n I
dómkirkjuprestur	t ou m c_h I r_0 c Y p_h r E s t Y r
dómkirkjutorgið	t ou: m c_h I r_0 c Y t_h O r c I D
dómkórinn	t ou m k_h ou r I n
dómnefndarinnar	t ou m n E m t a r I n a r
dómnefndin	t ou m n E m t I n
dómnefndinni	t ou m n E m t I n I
dómpapinn	t ou m p_h a p I n
dómsdegi	t ou m s t ei j I
dómsins	t ou m s I n s
dómsmálaráðherra	t ou m s m au l a r au T h E r a
dómsmálaráðherrann	t ou m s m au l a r au T h E r a n
dómstóla	t ou m s t ou l a
dómstóll	t ou m s t ou t l_0
dómsvaldsins	t ou m s v a l t s I n s
dómur	t ou: m Y r
dóni	t ou: n I
dóná	t ou: n au
dópið	t ou: p I D
dóra	t ou: r a
dóri	t ou: r I
dósent	t ou: s E n_0 t
dósentinn	t ou: s E n_0 t I n
dóttir	t ou h t I r
dóttur	t ou h t Y r
dótturdóttur	t ou h t Y r_0 t ou h t Y r
dótturfyrirtæki	t ou h t Y r_0 f I r I r_0 t_h ai c I
dótturfyrirtækis	t ou h t Y r_0 f I r I r_0 t_h ai c I s
dótturfélag	t ou h t Y r f j E l a G
dótturfélögum	t ou h t Y r_0 f j E l 9 G Y m
dótturinnar	t ou h t Y r I n a r
dögg	t 9 k
döggvott	t 9 k v O h t
dögum	t 9: G Y m
dögun	t 9: G Y n
dögunum	t 9: G O n Y m
dökkblá	t 9 h k p l au
dökkblár	t 9 h k p l au r
dökkbláum	t 9 h k p l au Y m
dökkbrún	t 9 h k p r u n
dökkbrúnt	t 9 h k p r u n_0 t
dökkgrár	t 9 h k r au r
dökkgrænum	t 9 h k r ai n Y m
dökkgulum	t 9 h k Y l Y m
dökki	t 9 h c I
dökkir	t 9 h c I r
dökkjarpt	t 9 h c a r_0 t
dökkna	t 9 h k n a
dökknaði	t 9 h k n a D I
dökkrauðu	t 9 h k r 9i D Y
dökkri	t 9 h k r I
dökkt	t 9 x t
dökkum	t 9 h k Y m
dökkur	t 9 h k Y r
döngun	t 9i N k Y n
döpru	t 9: p r Y
dúfnaveislan	t u p n a v ei s t l a n
dúfu	t u: v Y
dúfurnar	t u: v Y r t n a r
dúfuunga	t u: v Y u N k a
dúkkar	t u h k a r
dúkkurnar	t u h k Y r t n a r
dúnfyllingin	t u n f I t l i J c I n
dúnkenndum	t u J c_h E n t Y m
dúr	t u: r
dýfa	t i: v a
dýflissu	t i f l I s Y
dýft	t i f t
dýpi	t i: p I
dýpra	t i: p r a
dýpri	t i: p r I
dýptarskerpa	t i f t a r_0 s c E r_0 p a
dýr	t i: r
dýrafirði	t i: r a f I r D I
dýrafræði	t i: r a f r ai D I
dýragarðinum	t i: r a k a r D I n Y m
dýraheilbrigðiseftirlit	t i: r a h ei l p r I G D I s E f t I r l I t
dýralæknir	t i: r a l ai h k n I r
dýralæknirinn	t i: r a l ai h k n I r I n
dýraverndunarfélag	t i: r a v E r n t Y n a r_0 f j E l a G
dýrgripum	t i r k r I p Y m
dýri	t i: r I
dýrka	t i r_0 k a
dýrkun	t i r_0 k Y n
dýrlega	t i r l E G a
dýrlegi	t i r l ei j I
dýrlingi	t i r l i J c I
dýrlingsins	t i r l i N s I n s
dýrlingurinn	t i r l i N k Y r I n
dýrmætasta	t i r m ai t a s t a
dýrra	t i r a
dýrsins	t i r_0 s I n s
dýrð	t i r D
edduverðlaunahafar	E t Y v E r D l 9i n a h a v a r
edrú	E t r u
ef	E: f
efa	E: v a
efahyggjumanninum	E: v a h I c Y m a n I n Y m
eff	E f
efla	E p l a
eflaust	E v l 9i s t
efldi	E l t I
efldist	E l t I s t
efli	E p l I
eflir	E p l I r
eflist	E p l I s t
eflum	E p l Y m
efna	E p n a
efnafræði	E p n a f r ai D I
efnafræðilega	E p n a f r ai D I l E G a
efnahagslegan	E p n a h a x s t l E G a n
efnahagslegra	E p n a h a x s t l E G r a
efnahagslegri	E p n a h a x s t l E G r I
efnahagslegu	E p n a h a x s t l E G Y
efnahagslegum	E p n a h a x s t l E G Y m
efnahagslíf	E p n a h a x s t l i f
efnahagslífs	E p n a h a x s t l i f s
efnahagsmálum	E p n a h a x s m au l Y m
efnahagsnefndar	E p n a h a x s t n E m t a r
efnahagsreikningi	E p n a h a x s r ei h k n i J c I
efnahagur	E p n a h a G Y r
efnainnihaldi	E p n a I n I h a l t I
efnasambandið	E p n a s a m p a n t I D
efnaskiptasjúkdóma	E p n a s c I f t a s j u k t ou m a
efnaskipti	E p n a s c I f t I
efnaskiptum	E p n a s c I f t Y m
efnaverksmiðju	E p n a v E r_0 k s m I D j Y
efndi	E m t I
efndu	E m t Y
efni	E p n I
efnilega	E p n I l E G a
efnilegasta	E p n I l E G a s t a
efnilegir	E p n I l ei j I r
efnilegur	E p n I l E G Y r
efnin	E p n I n
efnis	E p n I s
efnisheiminn	E p n I s h ei m I n
efnisins	E p n I s I n s
efniskránni	E p n I s k r au n I
efnisleg	E p n I s t l E G
efnislega	E p n I s t l E G a
efnislegum	E p n I s t l E G Y m
efnisskrá	E p n I s k r au
efnistöku	E p n I s t_h 9 k Y
efnistökum	E p n I s t_h 9 k Y m
efnisval	E p n I s v a l
efnisvali	E p n I s v a l I
efnisvals	E p n I s v a l s
efnisvísar	E p n I s v i s a r
efnisyfirlit	E p n I s I v I r l I t
efniviðurinn	E p n I v I D Y r I n
efnið	E p n I D
efnt	E m_0 t
efnum	E p n Y m
efsta	E f s t a
efstir	E f s t I r
efstu	E f s t Y
eftir	E f t I r
eftirbreytni	E f t I r p r ei h t n I
eftirdragi	E f t I r_0 t r ai j I
eftirfarandi	E f t I r f a r a n t I
eftirfylgni	E f t I r f I l n I
eftirför	E f t I r_0 f 9 r
eftirförinni	E f t I r_0 f 9 r I n I
eftirgrennslan	E f t I r k r E n s t l a n
eftirlaun	E f t I r l 9i n
eftirlaunagreiðslur	E f t I r l 9i n a k r ei D s t l Y r
eftirlaunum	E f t I r l 9i n Y m
eftirlit	E f t I r l I t
eftirliti	E f t I r l I t I
eftirlitið	E f t I r l I t I D
eftirlits	E f t I r l I t s
eftirlitsferð	E f t I r l I t s f E r D
eftirlitsferðir	E f t I r l I t s f E r D I r
eftirlitsins	E f t I r l I t s I n s
eftirlitskerfi	E f t I r l I t s c_h E r v I
eftirlitsmaður	E f t I r l I t s m a D Y r
eftirlitsmennirnir	E f t I r l I t s m E n I r t n I r
eftirlitsstörf	E f t I r l I t s t 9 r f
eftirlát	E f t I r l au t
eftirlífi	E f t I r l i v I
eftirlíkingar	E f t I r l i c i N k a r
eftirlýstur	E f t I r l i s t Y r
eftirmat	E f t I r m a t
eftirminnilega	E f t I r m I n I l E G a
eftirminnilegar	E f t I r m I n I l E G a r
eftirminnilegasta	E f t I r m I n I l E G a s t a
eftirminnilegri	E f t I r m I n I l E G r I
eftirminnilegt	E f t I r m I n I l E x t
eftirminnilegum	E f t I r m I n I l E G Y m
eftirminnilegur	E f t I r m I n I l E G Y r
eftirmiðdaginn	E f t I r m I D t ai j I n
eftirmynd	E f t I r m I n t
eftirmála	E f t I r m au l a
eftirnafn	E f t I r n a p n_0
eftirrétti	E f t I r j E h t I
eftirréttinn	E f t I r j E h t I n
eftirréttur	E f t I r j E h t Y r
eftirrétturinn	E f t I r j E h t Y r I n
eftirsjá	E f t I r_0 s j au
eftirsjáin	E f t I r_0 s j au I n
eftirsjár	E f t I r_0 s j au r
eftirspurninni	E f t I r_0 s p Y r t n I n I
eftirstríðsáranna	E f t I r_0 s t r i D s au r a n a
eftirstöðvar	E f t I r_0 s t 9 D v a r
eftirsókn	E f t I r_0 s ou h k n
eftirsótt	E f t I r_0 s ou h t
eftirsótta	E f t I r_0 s ou h t a
eftirsóttar	E f t I r_0 s ou h t a r
eftirsóttir	E f t I r_0 s ou h t I r
eftirsóttustu	E f t I r_0 s ou h t Y s t Y
eftirtalin	E f t I r_0 t_h a l I n
eftirtekt	E f t I r_0 t_h E x t
eftirtöldum	E f t I r_0 t_h 9 l t Y m
eftirvænting	E f t I r v ai n_0 t i N k
eftirvæntingar	E f t I r v ai n_0 t i N k a r
eftirvæntingarfullir	E f t I r v ai n_0 t i N k a r_0 f Y t l I r
eftirvæntingarfullt	E f t I r v ai n_0 t i N k a r_0 f Y l_0 t
eftirvæntingarfullur	E f t I r v ai n_0 t i N k a r_0 f Y t l Y r
eftirvæntingin	E f t I r v ai n_0 t i J c I n
eftirvæntingu	E f t I r v ai n_0 t i N k Y
eftirvögnum	E f t I r v 9 k n Y m
egg	E k
eggert	E c E r_0 t
eggerts	E c E r_0 t s
eggertsdóttir	E c E r_0 s t ou h t I r
eggertsdóttur	E c E r_0 t s t ou h t Y r
eggertsson	E c E r_0 t s O n
eggheimta	E k h ei m_0 t a
eggi	E c I
eggin	E c I n
egginu	E c I n Y
eggið	E c I D
eggja	E c a
eggjahvíta	E c a x i t a
eggjahvítunum	E c a x i t O n Y m
eggjandi	E c a n t I
eggjum	E c Y m
eggjárn	E c au r t n_0
eggs	E k s
egill	ei j I t l_0
egilsgötu	ei j I l s k 9 t Y
egilsstaða	ei j I l s t a D a
egilsstaðaskóla	ei j I l s t a D a s k ou l a
egilssyni	ei j I l s I n I
egypta	E: c I f t a
egyptaland	E: c I f t a l a n t
egyptalandi	E: c I f t a l a n t I
ehf	E: h au E f
eiga	ei: G a
eiganda	ei: G a n t a
eigandi	ei: G a n t I
eigenda	ei: G E n t a
eigendaskipti	ei: G E n t a s c I f t I
eigendaskrá	ei: G E n t a s k r au
eigendur	ei: G E n t Y r
eigi	ei j I
eigin	ei j I n
eiginfjárhlutfallið	ei j I n f j au r l_0 Y t f a t l I D
eigingirni	ei j I J c I r t n I
eigingjörn	ei j I J c 9 r t n_0
eiginkona	ei j I n k_h O n a
eiginkonan	ei j I n k_h O n a n
eiginkonu	ei j I n k_h O n Y
eiginkonum	ei j I n k_h O n Y m
eiginkonuna	ei j I n k_h O n Y n a
eiginkonunnar	ei j I n k_h O n Y n a r
eiginkonunni	ei j I n k_h O n Y n I
eiginkonur	ei j I n k_h O n Y r
eiginkonurnar	ei j I n k_h O n Y r t n a r
eiginlega	ei j I n l E G a
eiginlegri	ei j I n l E G r I
eiginleiki	ei j I n l ei c I
eiginmann	ei j I n m a n
eiginmanni	ei j I n m a n I
eiginmanninn	ei j I n m a n I n
eiginmaður	ei j I n m a D Y r
eiginmönnum	ei j I n m 9 n Y m
eigið	ei j I D
eign	ei k n_0
eignarhalds	ei k n a r_0 h a l t s
eignarhaldsfélag	ei k n a r_0 h a l t s f j E l a G
eignarhaldsfélagið	ei k n a r_0 h a l t s f j E l ai j I D
eignarhlutnum	ei k n a r_0 l_0 Y h t n Y m
eignarrétt	ei k n a r j E h t
eignarréttar	ei k n a r j E h t a r
eignarrétti	ei k n a r j E h t I
eignarréttindi	ei k n a r j E h t I n t I
eignarskatt	ei k n a r_0 s k a h t
eignarskattsfrjáls	ei k n a r_0 s k a h t s f r j au l s
eignarskattur	ei k n a r_0 s k a h t Y r
eignaskiptasamningur	ei k n a s c I f t a s a m n i N k Y r
eignast	ei k n a s t
eignaðist	ei k n a D I s t
eigninni	ei k n I n I
eignir	ei k n I r
eigu	ei: G Y
eigum	ei: G Y m
eigur	ei: G Y r
eigðu	ei G D Y
eik	ei: k
eikinni	ei: c I n I
eilífur	ei: l i v Y r
eilífð	ei: l i v D
eimskip	ei m s c I p
eimskipafélaginu	ei m s c I p a f j E l ai j I n Y
eimskipafélags	ei m s c I p a f j E l a x s
eimskipafélagsins	ei m s c I p a f j E l a x s I n s
ein	ei: n
eina	ei: n a
einangra	ei: n au N k r a
einangraðir	ei: n au N k r a D I r
einangrunar	ei: n au N k r Y n a r
einangruð	ei: n au N k r Y D
einar	ei: n a r
einars	ei: n a r_0 s
einarsson	ei: n a r_0 s O n
einarðlega	ei: n a r D l E G a
einasta	ei: n a s t a
einasti	ei: n a s t I
einbeiting	ei n p ei t i N k
einbeitti	ei n p ei h t I
einbirni	ei n p I r t n I
eindreginni	ei n t r ei j I n I
eindregið	ei n t r ei j I D
eindálki	ei n t au l_0 c I
eineggja	ei: n E c a
einelti	ei: n E l_0 t I
eineltissamtökin	ei: n E l_0 t I s a m t_h 9 c I n
einfaldlega	ei n f a l t l E G a
einfaldur	ei n f a l t Y r
eingetinn	ei J c E t I n
einginn	ei J c I n
eingöngu	ei N k 9i N k Y
einhenti	ei: n h E n_0 t I
einhneppa	ei n n_0 E h p a
einhuga	ei n h Y G a
einhver	ei n x E r
einhverja	ei n x E r j a
einhverjar	ei n x E r j a r
einhverjir	ei n x E r j I r
einhverju	ei n x E r j Y
einhverjum	ei n x E r j Y m
einhvern	ei n x E r t n_0
einhverntíma	ei n x E r t n_0 t_h i m a
einhvernveginn	ei n x E r n v ei j I n
einhverra	ei n x E r a
einhverrar	ei n x E r a r
einhverri	ei n x E r I
einhvers	ei n x E r_0 s
einhverskonar	ei n x E r_0 s k O n a r
einhversstaðar	ei n x E r_0 s t a D a r
einhvert	ei n x E r_0 t
eini	ei: n I
eining	ei: n i N k
einingar	ei: n i N k a r
einingaverksmiðja	ei: n i N k a v E r_0 k s m I D j a
einingin	ei: n i J c I n
einir	ei: n I r
einkaaðila	ei N_0 k a a D I l a
einkaaðilar	ei N_0 k a a D I l a r
einkaaðilum	ei N_0 k a a D I l Y m
einkaeign	ei N_0 k a ei k n_0
einkaeignarrétti	ei N_0 k a ei k n a r j E h t I
einkaeigu	ei N_0 k a ei G Y
einkafyrirtæki	ei N_0 k a f I r I r_0 t_h ai c_h I
einkafyrirtækja	ei N_0 k a f I r I r t_h ai c a
einkafyrirtækjum	ei N_0 k a f I r I r_0 t_h ai c Y m
einkageiranum	ei N_0 k a c ei r a n Y m
einkaherbergi	ei N_0 k a h E r p E r c I
einkaleyfið	ei N_0 k a l ei v I D
einkalífi	ei N_0 k a l i v I
einkalífinu	ei N_0 k a l i v I n Y
einkalífið	ei N_0 k a l i v I D
einkalífs	ei N_0 k a l i f s
einkamála	ei N_0 k a m au l a
einkamálum	ei N_0 k a m au l Y m
einkaneyslu	ei N_0 k a n ei s t l Y
einkanlega	ei N_0 k a n l E G a
einkanota	ei N_0 k a n O t a
einkar	ei N_0 k a r
einkarekin	ei N_0 k a r E c I n
einkarekinna	ei N_0 k a r E c I n a
einkareknu	ei N_0 k a r E h k n Y
einkareknum	ei N_0 k a r E h k n Y m
einkarekstri	ei N_0 k a r E k s t r I
einkarétt	ei N_0 k a r j E h t
einkasala	ei N_0 k a s a l a
einkaskóla	ei N_0 k a s k ou l a
einkaspæjari	ei N_0 k a s p ai j a r I
einkasölu	ei N_0 k a s 9 l Y
einkasýning	ei N_0 k a s i n i N k
einkasýningu	ei N_0 k a s i n i N k Y
einkavæða	ei N_0 k a v ai D a
einkavæðing	ei N_0 k a v ai D i N k
einkavæðingar	ei N_0 k a v ai D i N k a r
einkavæðingarnefndar	ei N_0 k a v ai D i N k a r n E m t a r
einkavæðingu	ei N_0 k a v ai D i N k Y
einkenna	ei J c_h E n a
einkennandi	ei J c_h E n a n t I
einkennast	ei J c_h E n a s t
einkenndi	ei J c_h E n t I
einkenndist	ei J c_h E n t I s t
einkenndust	ei J c_h E n t Y s t
einkenni	ei J c_h E n I
einkennilega	ei J c_h E n I l E G a
einkennilegar	ei J c_h E n I l E G a r
einkennilegt	ei J c_h E n I l E x t
einkennin	ei J c_h E n I n
einkennir	ei J c_h E n I r
einkennisbúning	ei J c_h E n I s p u n i N k
einkennisbúninga	ei J c_h E n I s p u n i N k a
einkennisbúningi	ei J c_h E n I s p u n i J c I
einkennisbúninginn	ei J c_h E n I s p u n i J c I n
einkennisbúningum	ei J c_h E n I s p u n i N k Y m
einkennisjakka	ei J c_h E n I s j a h k a
einkennisklæddir	ei J c_h E n I s k_h l ai t I r
einkennisklæddur	ei J c_h E n I s k_h l ai t Y r
einkennissmellu	ei J c_h E n I s m E t l Y
einkennisstafina	ei J c_h E n I s t a v I n a
einkennist	ei J c_h E n I s t
einkennt	ei J c_h E n_0 t
einkennum	ei J c_h E n Y m
einkum	ei N_0 k Y m
einkunnarorð	ei N_0 k Y n a r O r D
einkunnina	ei N_0 k Y n I n a
einkunnir	ei N_0 k Y n I r
einkunnum	ei N_0 k Y n Y m
einlægni	ei n l ai k n I
einlægt	ei n l ai x t
einmenningstölvum	ei n m E n i N s t_h 9 l v Y m
einmitt	ei n m I h t
einn	ei t n_0
einna	ei t n a
einnar	ei t n a r
einni	ei t n I
einnig	ei t n I G
einnota	ei n O t a
einræktun	ei n r ai x t Y n
einræði	ei n r ai D I
eins	ei n s
einsemd	ei n s E m t
einsetningu	ei n s E h t n i N k Y
einstaka	ei n s t a k a
einstaklega	ei n s t a k l E G a
einstakling	ei n s t a h k l i N k
einstaklinga	ei n s t a h k l i N k a
einstaklingana	ei n s t a h k l i N k a n a
einstaklingar	ei n s t a h k l i N k a r
einstaklingarnir	ei n s t a h k l i N k a r t n I r
einstaklingi	ei n s t a h k l i J c I
einstaklinginn	ei n s t a h k l i J c I n
einstaklings	ei n s t a h k l i N s
einstaklingshjálp	ei n s t a h k l i N s C au l_0 p
einstaklingum	ei n s t a h k l i N k Y m
einstaklingur	ei n s t a h k l i N k Y r
einstakra	ei n s t a k r a
einstakrar	ei n s t a k r a r
einstakt	ei n s t a x t
einstæðingsskap	ei n s t ai D i N s k a p
einsöngur	ei n s 9i N k Y r
einsöngvara	ei n s 9i N k v a r a
einsöngvarar	ei n s 9i N k v a r a r
einsöngvari	ei n s 9i N k v a r I
einsöngvurum	ei n s 9i N k v Y r Y m
einsýnt	ei n s i n_0 t
eintaka	ei n t_h a k a
eintal	ei n t_h a l
einteinunga	ei n t_h ei n u N k a
eintómri	ei n t_h ou m r I
eintómt	ei n t_h ou m_0 t
eintölu	ei n t_h 9 l Y
einu	ei: n Y
einum	ei: n Y m
einungis	ei: n u J c I s
einustu	ei: n Y s t Y
einvaldur	ei n v a l t Y r
einvígi	ei n v i j I
einvörðungu	ei n v 9 r D u N k Y
einyrkjar	ei: n I r_0 c a r
einær	ei: n ai r
eir	ei: r
eiríksdóttur	ei: r i k s t ou h t Y r
eiríksson	ei: r i k s O n
eiríkssonar	ei: r i k s O n a r
eirðarlaus	ei r D a r l 9i s
eistland	ei s t l a n t
eistlandi	ei s t l a n t I
eistlendinganna	ei s t l E n t i N k a n a
eitra	ei: t r a
eitraði	ei: t r a D I
eitrinu	ei: t r I n Y
eitrun	ei: t r Y n
eitrunarupplýsingastöð	ei: t r Y n a r Y h p l i s i N k a s t 9 D
eitruð	ei: t r Y D
eitt	ei h t
eitthvað	ei h t x a D
eiturefna	ei: t Y r E p n a
eiturhress	ei: t Y r_0 E s
eiturlyf	ei: t Y r l I f
eiturlyfjabaróninn	ei: t Y r l I v j a p a r ou n I n
eiði	ei: D I
eiður	ei: D Y r
ekið	E: c I D
ekkann	E h k a n
ekkasog	E h k a s O G
ekkasogin	E h k a s Oi j I n
ekkert	E h c E r_0 t
ekki	E h c I
ekkill	E h c I t l_0
ekkja	E h c a
ekkju	E h c Y
ekkjukrossinn	E h c Y k_h r O s I n
ekkjum	E h c Y m
ekkjunni	E h c Y n I
ekkjur	E h c Y r
ekkjurnar	E h c Y r t n a r
ekru	E: k r Y
ekrur	E: k r Y r
ekta	E x t a
ektakvinnu	E x t a k_h v I n Y
el	E: l
elda	E l t a
eldast	E l t a s t
eldfimt	E l t f I m_0 t
eldfimur	E l t f I m Y r
eldflaug	E l t f l 9i G
eldgos	E l t k O s
eldhættan	E l t h ai h t a n
eldhús	E l t h u s
eldhúskrókur	E l t h u s k_h r ou k Y r
eldhúss	E l t h u s
eldhússins	E l t h u s I n s
eldhússtrompinn	E l t h u s t r O m_0 p I n
eldhússtúlkan	E l t h u s t u l_0 k a n
eldhúsvaskinum	E l t h u s v a s c I n Y m
elding	E l t i N k
eldjárn	E l t j au r t n_0
eldjárns	E l t j au r_0 s
eldpipar	E l t p I p a r
eldri	E l t r I
elds	E l t s
eldsins	E l t s I n s
eldsmiður	E l t s m I D Y r
eldsnemma	E l t s t n E m a
eldsneyti	E l t s t n ei t I
eldsneytis	E l t s t n ei t I s
eldsneytisgeymir	E l t s t n ei t I s c ei m I r
eldsneytistegunda	E l t s t n ei t I s t_h E G Y n t a
eldsneytisverð	E l t s t n ei t I s v E r D
eldspýtnastokknum	E l t s p i h t n a s t O h k n Y m
eldspýtum	E l t s p i t Y m
eldspýtuna	E l t s p i t Y n a
eldspýtunni	E l t s p i t Y n I
eldspýtur	E l t s p i t Y r
eldspýturnar	E l t s p i t Y r t n a r
eldspýtustokk	E l t s p i t Y s t O h k
